sampleid	biosample	bioproject	reads	primer_group	genus	species	common_name	old_new_world	pathogen	diet_org	diet_assumed	diet_1	diet_2	diet_group	diet_cat	sex	reprod_stage	total_sample_no	sample_type	collection_year	captive_wild	habitat_assumed	habitat_group	habitat_level_1	habitat_level_2	roost_group	sociality_x	foraging	collection_location	country	continent	virus	body_mass_g	litter_size	litters_peryear	longevity_month	sociality_y	torpor_use
SAMN10450837	SAMN10450837_SRR8216509	PRJNA506223	paired	V4_2	Desmodus	Desmodus_rotundus	Vampire_bat	new_world	Lyssaviruses	Hematophagous	Hematophagous	Blood	Blood	Blood	Hematophagous	NA	NA	30	Rectal_swab	2015	Wild_probably	Savanna	Savanna	Savanna	savanna_forest	Cave	Colonial	gleaning	Kakabish	Belize	Central_America	Lyssaviruses	33.16	1	1.26	234	Colonial	Diurnal
SAMN10450836	SAMN10450836_SRR8216510	PRJNA506223	paired	V4_2	Desmodus	Desmodus_rotundus	Vampire_bat	new_world	Lyssaviruses	Hematophagous	Hematophagous	Blood	Blood	Blood	Hematophagous	NA	NA	30	Rectal_swab	2015	Wild_probably	Savanna	Savanna	Savanna	savanna_forest	Cave	Colonial	gleaning	Kakabish	Belize	Central_America	Lyssaviruses	33.16	1	1.26	234	Colonial	Diurnal
SAMN10450835	SAMN10450835_SRR8216511	PRJNA506223	paired	V4_2	Desmodus	Desmodus_rotundus	Vampire_bat	new_world	Lyssaviruses	Hematophagous	Hematophagous	Blood	Blood	Blood	Hematophagous	NA	NA	30	Rectal_swab	2015	Wild_probably	Savanna	Savanna	Savanna	savanna_forest	Cave	Colonial	gleaning	Lamanai_Archaeological_Reserve	Belize	Central_America	Lyssaviruses	33.16	1	1.26	234	Colonial	Diurnal
SAMN10450834	SAMN10450834_SRR8216512	PRJNA506223	paired	V4_2	Desmodus	Desmodus_rotundus	Vampire_bat	new_world	Lyssaviruses	Hematophagous	Hematophagous	Blood	Blood	Blood	Hematophagous	NA	NA	30	Rectal_swab	2015	Wild_probably	Savanna	Savanna	Savanna	savanna_forest	Cave	Colonial	gleaning	Kakabish	Belize	Central_America	Lyssaviruses	33.16	1	1.26	234	Colonial	Diurnal
SAMN10450833	SAMN10450833_SRR8216513	PRJNA506223	paired	V4_2	Desmodus	Desmodus_rotundus	Vampire_bat	new_world	Lyssaviruses	Hematophagous	Hematophagous	Blood	Blood	Blood	Hematophagous	NA	NA	30	Rectal_swab	2015	Wild_probably	Savanna	Savanna	Savanna	savanna_forest	Cave	Colonial	gleaning	Kakabish	Belize	Central_America	Lyssaviruses	33.16	1	1.26	234	Colonial	Diurnal
SAMN10450832	SAMN10450832_SRR8216514	PRJNA506223	paired	V4_2	Desmodus	Desmodus_rotundus	Vampire_bat	new_world	Lyssaviruses	Hematophagous	Hematophagous	Blood	Blood	Blood	Hematophagous	NA	NA	30	Rectal_swab	2015	Wild_probably	Savanna	Savanna	Savanna	savanna_forest	Cave	Colonial	gleaning	Lamanai_Archaeological_Reserve	Belize	Central_America	Lyssaviruses	33.16	1	1.26	234	Colonial	Diurnal
SAMN10450831	SAMN10450831_SRR8216515	PRJNA506223	paired	V4_2	Desmodus	Desmodus_rotundus	Vampire_bat	new_world	Lyssaviruses	Hematophagous	Hematophagous	Blood	Blood	Blood	Hematophagous	NA	NA	30	Rectal_swab	2015	Wild_probably	Savanna	Savanna	Savanna	savanna_forest	Cave	Colonial	gleaning	Lamanai_Archaeological_Reserve	Belize	Central_America	Lyssaviruses	33.16	1	1.26	234	Colonial	Diurnal
SAMN10450830	SAMN10450830_SRR8216516	PRJNA506223	paired	V4_2	Desmodus	Desmodus_rotundus	Vampire_bat	new_world	Lyssaviruses	Hematophagous	Hematophagous	Blood	Blood	Blood	Hematophagous	NA	NA	30	Rectal_swab	2015	Wild_probably	Savanna	Savanna	Savanna	savanna_forest	Cave	Colonial	gleaning	Lamanai_Archaeological_Reserve	Belize	Central_America	Lyssaviruses	33.16	1	1.26	234	Colonial	Diurnal
SAMN10450829	SAMN10450829_SRR8216519	PRJNA506223	paired	V4_2	Desmodus	Desmodus_rotundus	Vampire_bat	new_world	Lyssaviruses	Hematophagous	Hematophagous	Blood	Blood	Blood	Hematophagous	NA	NA	30	Rectal_swab	2015	Wild_probably	Savanna	Savanna	Savanna	savanna_forest	Cave	Colonial	gleaning	Lamanai_Archaeological_Reserve	Belize	Central_America	Lyssaviruses	33.16	1	1.26	234	Colonial	Diurnal
SAMN10450828	SAMN10450828_SRR8216520	PRJNA506223	paired	V4_2	Desmodus	Desmodus_rotundus	Vampire_bat	new_world	Lyssaviruses	Hematophagous	Hematophagous	Blood	Blood	Blood	Hematophagous	NA	NA	30	Rectal_swab	2015	Wild_probably	Savanna	Savanna	Savanna	savanna_forest	Cave	Colonial	gleaning	Lamanai_Archaeological_Reserve	Belize	Central_America	Lyssaviruses	33.16	1	1.26	234	Colonial	Diurnal
SAMN10450827	SAMN10450827_SRR8216517	PRJNA506223	paired	V4_2	Desmodus	Desmodus_rotundus	Vampire_bat	new_world	Lyssaviruses	Hematophagous	Hematophagous	Blood	Blood	Blood	Hematophagous	NA	NA	30	Rectal_swab	2015	Wild_probably	Savanna	Savanna	Savanna	savanna_forest	Cave	Colonial	gleaning	Kakabish	Belize	Central_America	Lyssaviruses	33.16	1	1.26	234	Colonial	Diurnal
SAMN10450826	SAMN10450826_SRR8216518	PRJNA506223	paired	V4_2	Desmodus	Desmodus_rotundus	Vampire_bat	new_world	Lyssaviruses	Hematophagous	Hematophagous	Blood	Blood	Blood	Hematophagous	NA	NA	30	Rectal_swab	2015	Wild_probably	Savanna	Savanna	Savanna	savanna_forest	Cave	Colonial	gleaning	Lamanai_Archaeological_Reserve	Belize	Central_America	Lyssaviruses	33.16	1	1.26	234	Colonial	Diurnal
SAMN10450825	SAMN10450825_SRR8216523	PRJNA506223	paired	V4_2	Desmodus	Desmodus_rotundus	Vampire_bat	new_world	Lyssaviruses	Hematophagous	Hematophagous	Blood	Blood	Blood	Hematophagous	NA	NA	30	Rectal_swab	2015	Wild_probably	Savanna	Savanna	Savanna	savanna_forest	Cave	Colonial	gleaning	Kakabish	Belize	Central_America	Lyssaviruses	33.16	1	1.26	234	Colonial	Diurnal
SAMN10450824	SAMN10450824_SRR8216524	PRJNA506223	paired	V4_2	Desmodus	Desmodus_rotundus	Vampire_bat	new_world	Lyssaviruses	Hematophagous	Hematophagous	Blood	Blood	Blood	Hematophagous	NA	NA	30	Rectal_swab	2015	Wild_probably	Savanna	Savanna	Savanna	savanna_forest	Cave	Colonial	gleaning	Kakabish	Belize	Central_America	Lyssaviruses	33.16	1	1.26	234	Colonial	Diurnal
SAMN10450823	SAMN10450823_SRR8216521	PRJNA506223	paired	V4_2	Desmodus	Desmodus_rotundus	Vampire_bat	new_world	Lyssaviruses	Hematophagous	Hematophagous	Blood	Blood	Blood	Hematophagous	NA	NA	30	Rectal_swab	2015	Wild_probably	Savanna	Savanna	Savanna	savanna_forest	Cave	Colonial	gleaning	Lamanai_Archaeological_Reserve	Belize	Central_America	Lyssaviruses	33.16	1	1.26	234	Colonial	Diurnal
SAMN10450822	SAMN10450822_SRR8216522	PRJNA506223	paired	V4_2	Desmodus	Desmodus_rotundus	Vampire_bat	new_world	Lyssaviruses	Hematophagous	Hematophagous	Blood	Blood	Blood	Hematophagous	NA	NA	30	Rectal_swab	2015	Wild_probably	Savanna	Savanna	Savanna	savanna_forest	Cave	Colonial	gleaning	Lamanai_Archaeological_Reserve	Belize	Central_America	Lyssaviruses	33.16	1	1.26	234	Colonial	Diurnal
SAMN13897631	SAMN13897631_SRR10920457	PRJNA602518	paired	V4_1	Noctilio	Noctilio_leporinus	Greater_bulldog_bat	new_world	Lyssaviruses	Piscivorous	Carnivorous	Fishes	Fishes	Fishes	Carnivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_water	Tree_hollows	Social	trawling	Mata_De_Platano	Puerto_Rico	North_America	Lyssaviruses	29.93	NA	1	NA	Social	No
SAMN13897630	SAMN13897630_SRR10920458	PRJNA602518	paired	V4_1	Noctilio	Noctilio_leporinus	Greater_bulldog_bat	new_world	Lyssaviruses	Piscivorous	Carnivorous	Fishes	Fishes	Fishes	Carnivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_water	Tree_hollows	Social	trawling	Rio_Encantado	Puerto_Rico	North_America	Lyssaviruses	29.93	NA	1	NA	Social	No
SAMN13897628	SAMN13897628_SRR10920460	PRJNA602518	paired	V4_1	Noctilio	Noctilio_leporinus	Greater_bulldog_bat	new_world	Lyssaviruses	Piscivorous	Carnivorous	Fishes	Fishes	Fishes	Carnivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_water	Tree_hollows	Social	trawling	Aguas_Buenas	Puerto_Rico	North_America	Lyssaviruses	29.93	NA	1	NA	Social	No
SAMN13897627	SAMN13897627_SRR10920462	PRJNA602518	paired	V4_1	Noctilio	Noctilio_leporinus	Greater_bulldog_bat	new_world	Lyssaviruses	Piscivorous	Carnivorous	Fishes	Fishes	Fishes	Carnivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_water	Tree_hollows	Social	trawling	Aguas_Buenas	Puerto_Rico	North_America	Lyssaviruses	29.93	NA	1	NA	Social	No
SAMN13897626	SAMN13897626_SRR10920463	PRJNA602518	paired	V4_1	Noctilio	Noctilio_leporinus	Greater_bulldog_bat	new_world	Lyssaviruses	Piscivorous	Carnivorous	Fishes	Fishes	Fishes	Carnivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_water	Tree_hollows	Social	trawling	Aguas_Buenas	Puerto_Rico	North_America	Lyssaviruses	29.93	NA	1	NA	Social	No
SAMN13897624	SAMN13897624_SRR10920465	PRJNA602518	paired	V4_1	Noctilio	Noctilio_leporinus	Greater_bulldog_bat	new_world	Lyssaviruses	Piscivorous	Carnivorous	Fishes	Fishes	Fishes	Carnivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_water	Tree_hollows	Social	trawling	Aguas_Buenas	Puerto_Rico	North_America	Lyssaviruses	29.93	NA	1	NA	Social	No
SAMN13897620	SAMN13897620_SRR10920469	PRJNA602518	paired	V4_1	Noctilio	Noctilio_leporinus	Greater_bulldog_bat	new_world	Lyssaviruses	Piscivorous	Carnivorous	Fishes	Fishes	Fishes	Carnivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_water	Tree_hollows	Social	trawling	Rio_Encantado	Puerto_Rico	North_America	Lyssaviruses	29.93	NA	1	NA	Social	No
SAMN13897618	SAMN13897618_SRR10920471	PRJNA602518	paired	V4_1	Noctilio	Noctilio_leporinus	Greater_bulldog_bat	new_world	Lyssaviruses	Piscivorous	Carnivorous	Fishes	Fishes	Fishes	Carnivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_water	Tree_hollows	Social	trawling	Rio_Encantado	Puerto_Rico	North_America	Lyssaviruses	29.93	NA	1	NA	Social	No
SAMN13897617	SAMN13897617_SRR10920529	PRJNA602518	paired	V4_1	Noctilio	Noctilio_leporinus	Greater_bulldog_bat	new_world	Lyssaviruses	Piscivorous	Carnivorous	Fishes	Fishes	Fishes	Carnivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_water	Tree_hollows	Social	trawling	Rio_Encantado	Puerto_Rico	North_America	Lyssaviruses	29.93	NA	1	NA	Social	No
SAMN13897615	SAMN13897615_SRR10920532	PRJNA602518	paired	V4_1	Noctilio	Noctilio_leporinus	Greater_bulldog_bat	new_world	Lyssaviruses	Piscivorous	Carnivorous	Fishes	Fishes	Fishes	Carnivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_water	Tree_hollows	Social	trawling	Rio_Encantado	Puerto_Rico	North_America	Lyssaviruses	29.93	NA	1	NA	Social	No
SAMN13897613	SAMN13897613_SRR10920534	PRJNA602518	paired	V4_1	Noctilio	Noctilio_leporinus	Greater_bulldog_bat	new_world	Lyssaviruses	Piscivorous	Carnivorous	Fishes	Fishes	Fishes	Carnivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_water	Tree_hollows	Social	trawling	Rio_Encantado	Puerto_Rico	North_America	Lyssaviruses	29.93	NA	1	NA	Social	No
SAMN13897605	SAMN13897605_SRR10920543	PRJNA602518	paired	V4_1	Pteronotus	Pteronotus_quadridens	Sooty_mustached_bat	new_world	Lyssaviruses_probably	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_water	Cave	Colonial	aerial_hawking_gleaning	Rio_Encantado	Puerto_Rico	North_America	Lyssaviruses_probably	5.64	1.21	1	NA	Colonial	No
SAMN13897602	SAMN13897602_SRR10920546	PRJNA602518	paired	V4_1	Pteronotus	Pteronotus_quadridens	Sooty_mustached_bat	new_world	Lyssaviruses_probably	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_water	Cave	Colonial	aerial_hawking_gleaning	Rio_Encantado	Puerto_Rico	North_America	Lyssaviruses_probably	5.64	1.21	1	NA	Colonial	No
SAMN13897598	SAMN13897598_SRR10920550	PRJNA602518	paired	V4_1	Pteronotus	Pteronotus_quadridens	Sooty_mustached_bat	new_world	Lyssaviruses_probably	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_water	Cave	Colonial	aerial_hawking_gleaning	Rio_Encantado	Puerto_Rico	North_America	Lyssaviruses_probably	5.64	1.21	1	NA	Colonial	No
SAMN13897588	SAMN13897588_SRR10920589	PRJNA602518	paired	V4_1	Pteronotus	Pteronotus_quadridens	Sooty_mustached_bat	new_world	Lyssaviruses_probably	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_water	Cave	Colonial	aerial_hawking_gleaning	Mata_De_Platano	Puerto_Rico	North_America	Lyssaviruses_probably	5.64	1.21	1	NA	Colonial	No
SAMN13897585	SAMN13897585_SRR10920594	PRJNA602518	paired	V4_1	Pteronotus	Pteronotus_quadridens	Sooty_mustached_bat	new_world	Lyssaviruses_probably	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_water	Cave	Colonial	aerial_hawking_gleaning	Mata_De_Platano	Puerto_Rico	North_America	Lyssaviruses_probably	5.64	1.21	1	NA	Colonial	No
SAMN13897584	SAMN13897584_SRR10920595	PRJNA602518	paired	V4_1	Pteronotus	Pteronotus_quadridens	Sooty_mustached_bat	new_world	Lyssaviruses_probably	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_water	Cave	Colonial	aerial_hawking_gleaning	Mata_De_Platano	Puerto_Rico	North_America	Lyssaviruses_probably	5.64	1.21	1	NA	Colonial	No
SAMN13897583	SAMN13897583_SRR10920596	PRJNA602518	paired	V4_1	Pteronotus	Pteronotus_quadridens	Sooty_mustached_bat	new_world	Lyssaviruses_probably	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_water	Cave	Colonial	aerial_hawking_gleaning	Mata_De_Platano	Puerto_Rico	North_America	Lyssaviruses_probably	5.64	1.21	1	NA	Colonial	No
SAMN13897580	SAMN13897580_SRR10920599	PRJNA602518	paired	V4_1	Pteronotus	Pteronotus_quadridens	Sooty_mustached_bat	new_world	Lyssaviruses_probably	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_water	Cave	Colonial	aerial_hawking_gleaning	Mata_De_Platano	Puerto_Rico	North_America	Lyssaviruses_probably	5.64	1.21	1	NA	Colonial	No
SAMN13897574	SAMN13897574_SRR10920606	PRJNA602518	paired	V4_1	Pteronotus	Pteronotus_quadridens	Sooty_mustached_bat	new_world	Lyssaviruses_probably	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_water	Cave	Colonial	aerial_hawking_gleaning	Mata_De_Platano	Puerto_Rico	North_America	Lyssaviruses_probably	5.64	1.21	1	NA	Colonial	No
SAMN13897569	SAMN13897569_SRR10920611	PRJNA602518	paired	V4_1	Pteronotus	Pteronotus_quadridens	Sooty_mustached_bat	new_world	Lyssaviruses_probably	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_water	Cave	Colonial	aerial_hawking_gleaning	Mata_De_Platano	Puerto_Rico	North_America	Lyssaviruses_probably	5.64	1.21	1	NA	Colonial	No
SAMN13897567	SAMN13897567_SRR10920614	PRJNA602518	paired	V4_1	Pteronotus	Pteronotus_quadridens	Sooty_mustached_bat	new_world	Lyssaviruses_probably	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_water	Cave	Colonial	aerial_hawking_gleaning	Mata_De_Platano	Puerto_Rico	North_America	Lyssaviruses_probably	5.64	1.21	1	NA	Colonial	No
SAMN13897556	SAMN13897556_SRR10920654	PRJNA602518	paired	V4_1	Pteronotus	Pteronotus_parnellii_portoricensis	Puerto_Rican_common_mustached_bat	new_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	clutter_specialist	Mata_De_Platano	Puerto_Rico	North_America	Lyssaviruses	19.59	0.99	1	NA	Colonial	No
SAMN13897554	SAMN13897554_SRR10920656	PRJNA602518	paired	V4_1	Pteronotus	Pteronotus_parnellii_portoricensis	Puerto_Rican_common_mustached_bat	new_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	clutter_specialist	Mata_De_Platano	Puerto_Rico	North_America	Lyssaviruses	19.59	0.99	1	NA	Colonial	No
SAMN13897552	SAMN13897552_SRR10920658	PRJNA602518	paired	V4_1	Pteronotus	Pteronotus_parnellii_portoricensis	Puerto_Rican_common_mustached_bat	new_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	clutter_specialist	Mata_De_Platano	Puerto_Rico	North_America	Lyssaviruses	19.59	0.99	1	NA	Colonial	No
SAMN13897550	SAMN13897550_SRR10920660	PRJNA602518	paired	V4_1	Pteronotus	Pteronotus_parnellii_portoricensis	Puerto_Rican_common_mustached_bat	new_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	clutter_specialist	Mata_De_Platano	Puerto_Rico	North_America	Lyssaviruses	19.59	0.99	1	NA	Colonial	No
SAMN13897548	SAMN13897548_SRR10920662	PRJNA602518	paired	V4_1	Pteronotus	Pteronotus_parnellii_portoricensis	Puerto_Rican_common_mustached_bat	new_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	clutter_specialist	Mata_De_Platano	Puerto_Rico	North_America	Lyssaviruses	19.59	0.99	1	NA	Colonial	No
SAMN13897546	SAMN13897546_SRR10920665	PRJNA602518	paired	V4_1	Pteronotus	Pteronotus_parnellii_portoricensis	Puerto_Rican_common_mustached_bat	new_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	clutter_specialist	Mata_De_Platano	Puerto_Rico	North_America	Lyssaviruses	19.59	0.99	1	NA	Colonial	No
SAMN13897540	SAMN13897540_SRR10920671	PRJNA602518	paired	V4_1	Pteronotus	Pteronotus_parnellii_portoricensis	Puerto_Rican_common_mustached_bat	new_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	clutter_specialist	Mata_De_Platano	Puerto_Rico	North_America	Lyssaviruses	19.59	0.99	1	NA	Colonial	No
SAMN13897537	SAMN13897537_SRR10920619	PRJNA602518	paired	V4_1	Pteronotus	Pteronotus_parnellii_portoricensis	Puerto_Rican_common_mustached_bat	new_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	clutter_specialist	Rio_Encantado	Puerto_Rico	North_America	Lyssaviruses	19.59	0.99	1	NA	Colonial	No
SAMN13897529	SAMN13897529_SRR10920627	PRJNA602518	paired	V4_1	Pteronotus	Pteronotus_parnellii_portoricensis	Puerto_Rican_common_mustached_bat	new_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	clutter_specialist	Mata_De_Platano	Puerto_Rico	North_America	Lyssaviruses	19.59	0.99	1	NA	Colonial	No
SAMN13897527	SAMN13897527_SRR10920630	PRJNA602518	paired	V4_1	Pteronotus	Pteronotus_parnellii_portoricensis	Puerto_Rican_common_mustached_bat	new_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	clutter_specialist	Mata_De_Platano	Puerto_Rico	North_America	Lyssaviruses	19.59	0.99	1	NA	Colonial	No
SAMN13897525	SAMN13897525_SRR10920632	PRJNA602518	paired	V4_1	Pteronotus	Pteronotus_parnellii_portoricensis	Puerto_Rican_common_mustached_bat	new_world	Lyssaviruses	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_agricultural	Cave	Colonial	clutter_specialist	Mata_De_Platano	Puerto_Rico	North_America	Lyssaviruses	19.59	0.99	1	NA	Colonial	No
SAMN13897524	SAMN13897524_SRR10920633	PRJNA602518	paired	V4_1	Mormoops	Mormoops_blainvillei	Antillean_ghost-faced_bat	new_world	Betacoronaviruses_probably	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Mata_De_Platano	Puerto_Rico	North_America	Betacoronaviruses_probably	8.69	NA	NA	NA	Colonial	No
SAMN13897523	SAMN13897523_SRR10920634	PRJNA602518	paired	V4_1	Mormoops	Mormoops_blainvillei	Antillean_ghost-faced_bat	new_world	Betacoronaviruses_probably	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Mata_De_Platano	Puerto_Rico	North_America	Betacoronaviruses_probably	8.69	NA	NA	NA	Colonial	No
SAMN13897519	SAMN13897519_SRR10920638	PRJNA602518	paired	V4_1	Mormoops	Mormoops_blainvillei	Antillean_ghost-faced_bat	new_world	Betacoronaviruses_probably	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Mata_De_Platano	Puerto_Rico	North_America	Betacoronaviruses_probably	8.69	NA	NA	NA	Colonial	No
SAMN13897518	SAMN13897518_SRR10920639	PRJNA602518	paired	V4_1	Mormoops	Mormoops_blainvillei	Antillean_ghost-faced_bat	new_world	Betacoronaviruses_probably	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Male	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Mata_De_Platano	Puerto_Rico	North_America	Betacoronaviruses_probably	8.69	NA	NA	NA	Colonial	No
SAMN13897516	SAMN13897516_SRR10920642	PRJNA602518	paired	V4_1	Mormoops	Mormoops_blainvillei	Antillean_ghost-faced_bat	new_world	Betacoronaviruses_probably	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Mata_De_Platano	Puerto_Rico	North_America	Betacoronaviruses_probably	8.69	NA	NA	NA	Colonial	No
SAMN13897513	SAMN13897513_SRR10920673	PRJNA602518	paired	V4_1	Mormoops	Mormoops_blainvillei	Antillean_ghost-faced_bat	new_world	Betacoronaviruses_probably	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Mata_De_Platano	Puerto_Rico	North_America	Betacoronaviruses_probably	8.69	NA	NA	NA	Colonial	No
SAMN13897511	SAMN13897511_SRR10920675	PRJNA602518	paired	V4_1	Mormoops	Mormoops_blainvillei	Antillean_ghost-faced_bat	new_world	Betacoronaviruses_probably	Insectivorous	Insectivorous	Insects	Insects	Insects	Insectivorous	Female	NA	331	Rectal_swab	2017	Wild_probably	Cave	Forest	Forest	forest_based	Cave	Colonial	aerial_hawking	Mata_De_Platano	Puerto_Rico	North_America	Betacoronaviruses_probably	8.69	NA	NA	NA	Colonial	No
